startup_name,sector,city,total_raised,total_rounds,latest_round,last_raise,months_since_raise,recency_score,momentum_score,scale_score,stage_score_norm,health_score,risk_flag
Zopnow,Online Grocer,Bengaluru,10000000.0,1,Private Equity,2015-04-13,57.9,5.392156862745097,12.5,0.23247985329591336,83.33333333333334,21.7,HIGH RISK - No raise in 24+ months
Lavelle Networks,Technology,Bengaluru,600000.0,1,Seed,2017-03-10,34.6,43.4640522875817,12.5,0.013948791197754802,16.666666666666664,21.7,HIGH RISK - No raise in 24+ months
Parentlane,Consumer Internet,Bengaluru,0.0,2,Seed,2016-09-23,40.2,34.31372549019608,25.0,0.0,16.666666666666664,21.6,HIGH RISK - No raise in 24+ months
Summerlabel,Consumer Internet,Gurgaon,150000.0,1,Seed,2017-03-06,34.8,43.13725490196079,12.5,0.0034871977994387006,16.666666666666664,21.6,HIGH RISK - No raise in 24+ months
Book Servicing,Consumer Internet,Delhi,30000.0,1,Seed,2017-03-07,34.7,43.30065359477124,12.5,0.0006974395598877401,16.666666666666664,21.6,HIGH RISK - No raise in 24+ months
Pipecandy,Technology,Chennai,1100000.0,1,Seed,2017-03-08,34.7,43.30065359477124,12.5,0.025572783862550474,16.666666666666664,21.6,HIGH RISK - No raise in 24+ months
Appbrowzer,Consumer Internet,Bengaluru,500000.0,1,Seed,2017-03-09,34.7,43.30065359477124,12.5,0.01162399266479567,16.666666666666664,21.6,HIGH RISK - No raise in 24+ months
Purple Squirrel,Ed-Tech,Mumbai,0.0,1,Private Equity,2015-04-09,58.0,5.22875816993465,12.5,0.0,83.33333333333334,21.6,HIGH RISK - No raise in 24+ months
Juno Clinic,Consumer Internet,Mumbai,1200000.0,1,Seed,2017-03-06,34.8,43.13725490196079,12.5,0.027897582395509605,16.666666666666664,21.6,HIGH RISK - No raise in 24+ months
Aryaka,,,16000000.0,1,Private Equity,2015-03-31,58.3,4.738562091503269,12.5,0.3719677652734614,83.33333333333334,21.5,HIGH RISK - No raise in 24+ months
Seenit,Consumer Internet,Kolkata,0.0,1,Seed,2017-03-01,34.9,42.97385620915033,12.5,0.0,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Nactus,Consumer Internet,Jaipur,0.0,1,Seed,2017-03-03,34.9,42.97385620915033,12.5,0.0,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Arohan Financial Services,,,10000000.0,1,Private Equity,2015-03-30,58.3,4.738562091503269,12.5,0.23247985329591336,83.33333333333334,21.5,HIGH RISK - No raise in 24+ months
Paalak,ECommerce,Delhi,0.0,1,Seed,2017-03-01,34.9,42.97385620915033,12.5,0.0,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Joehukum,Technology,Delhi,0.0,2,Seed,2016-09-20,40.3,34.15032679738563,25.0,0.0,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Kreate Konnect,Technology,Vadodara,0.0,1,Seed,2017-03-02,34.9,42.97385620915033,12.5,0.0,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Limeroad.Com,,,30000000.0,1,Private Equity,2015-03-28,58.4,4.575163398692823,12.5,0.6974395598877401,83.33333333333334,21.5,HIGH RISK - No raise in 24+ months
Triphobo,,,3000000.0,1,Private Equity,2015-03-31,58.3,4.738562091503269,12.5,0.06974395598877402,83.33333333333334,21.5,HIGH RISK - No raise in 24+ months
Lets Endorse,Consumer Internet,Bengaluru,0.0,1,Seed,2017-03-03,34.9,42.97385620915033,12.5,0.0,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Emojifi,Consumer Internet,Hyderabad,0.0,1,Seed,2017-03-03,34.9,42.97385620915033,12.5,0.0,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Karomi,Technology,Chennai,500000.0,1,Seed,2017-03-02,34.9,42.97385620915033,12.5,0.01162399266479567,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Tydy,Technology,Bengaluru,275000.0,1,Seed,2017-03-03,34.9,42.97385620915033,12.5,0.006393195965637618,16.666666666666664,21.5,HIGH RISK - No raise in 24+ months
Lets Reap,Consumer Internet,Mumbai,0.0,1,Seed,2017-02-23,35.1,42.64705882352941,12.5,0.0,16.666666666666664,21.4,HIGH RISK - No raise in 24+ months
Roposo.Com,,,5000000.0,1,Private Equity,2015-03-26,58.5,4.411764705882362,12.5,0.11623992664795668,83.33333333333334,21.4,HIGH RISK - No raise in 24+ months
Oglas,Consumer Internet,Noida,0.0,1,Seed,2017-02-24,35.1,42.64705882352941,12.5,0.0,16.666666666666664,21.4,HIGH RISK - No raise in 24+ months
Staydobe,Consumer Internet,Bengaluru,0.0,1,Seed,2017-02-27,35.0,42.81045751633987,12.5,0.0,16.666666666666664,21.4,HIGH RISK - No raise in 24+ months
Johari Shop,ECommerce,Bengaluru,94000.0,1,Seed,2017-02-27,35.0,42.81045751633987,12.5,0.002185310620981586,16.666666666666664,21.4,HIGH RISK - No raise in 24+ months
Team Indus,,,1500000.0,1,Private Equity,2015-03-28,58.4,4.575163398692823,12.5,0.03487197799438701,83.33333333333334,21.4,HIGH RISK - No raise in 24+ months
Blood N Care,Consumer Internet,Gurgaon,40000.0,1,Seed,2017-02-18,35.3,42.3202614379085,12.5,0.0009299194131836535,16.666666666666664,21.3,HIGH RISK - No raise in 24+ months
Artoo,,,500000.0,1,Private Equity,2015-03-25,58.5,4.411764705882362,12.5,0.01162399266479567,83.33333333333334,21.3,HIGH RISK - No raise in 24+ months
Mahindra First Choice,,,15000000.0,1,Private Equity,2015-03-20,58.7,4.084967320261441,12.5,0.34871977994387005,83.33333333333334,21.3,HIGH RISK - No raise in 24+ months
Leopetra,eCommerce,Mumbai,40000.0,1,Seed,2017-02-17,35.3,42.3202614379085,12.5,0.0009299194131836535,16.666666666666664,21.3,HIGH RISK - No raise in 24+ months
Imaginate,Technology,Hyderabad,500000.0,1,Seed,2017-02-17,35.3,42.3202614379085,12.5,0.01162399266479567,16.666666666666664,21.3,HIGH RISK - No raise in 24+ months
Mosambee,,,0.0,1,Private Equity,2015-03-23,58.6,4.248366013071902,12.5,0.0,83.33333333333334,21.3,HIGH RISK - No raise in 24+ months
Prozo,eCommerce,Gurgaon,520000.0,2,Seed,2016-09-07,40.8,33.33333333333334,25.0,0.012088952371387495,16.666666666666664,21.3,HIGH RISK - No raise in 24+ months
Moonfrog Labs,,,15000000.0,1,Private Equity,2015-03-12,58.9,3.7581699346405344,12.5,0.34871977994387005,83.33333333333334,21.2,HIGH RISK - No raise in 24+ months
Gobumpr,Consumer Internet,Chennai,300000.0,1,Seed,2017-02-14,35.4,42.156862745098046,12.5,0.006974395598877401,16.666666666666664,21.2,HIGH RISK - No raise in 24+ months
Airzaar,Technology,Missourie,350000.0,1,Seed,2017-02-15,35.4,42.156862745098046,12.5,0.008136794865356968,16.666666666666664,21.2,HIGH RISK - No raise in 24+ months
Harness Handitouch,,,0.0,1,Private Equity,2015-03-20,58.7,4.084967320261441,12.5,0.0,83.33333333333334,21.2,HIGH RISK - No raise in 24+ months
Drivestream,,,5000000.0,1,Private Equity,2015-03-18,58.7,4.084967320261441,12.5,0.11623992664795668,83.33333333333334,21.2,HIGH RISK - No raise in 24+ months
Fyle,Technology,Bengaluru,400000.0,1,Seed,2017-02-13,35.5,41.993464052287585,12.5,0.009299194131836535,16.666666666666664,21.2,HIGH RISK - No raise in 24+ months
Mindyourfleet,Technology,Noida,0.0,1,Seed,2017-02-08,35.6,41.83006535947712,12.5,0.0,16.666666666666664,21.1,HIGH RISK - No raise in 24+ months
Wandertrails,Consumer Internet,Bengaluru,1000000.0,1,Seed,2017-02-08,35.6,41.83006535947712,12.5,0.02324798532959134,16.666666666666664,21.1,HIGH RISK - No raise in 24+ months
Redesyn,Consumer Internet,Mumbai,0.0,1,Seed,2017-02-10,35.6,41.83006535947712,12.5,0.0,16.666666666666664,21.1,HIGH RISK - No raise in 24+ months
Renowala,eCommerce,Hyderabad,0.0,2,Seed,2016-09-01,41.0,33.00653594771242,25.0,0.0,16.666666666666664,21.1,HIGH RISK - No raise in 24+ months
Groupon India,,,20000000.0,1,Private Equity,2015-03-11,59.0,3.594771241830074,12.5,0.4649597065918267,83.33333333333334,21.1,HIGH RISK - No raise in 24+ months
Diabetomics,,,5000000.0,1,Private Equity,2015-03-13,58.9,3.7581699346405344,12.5,0.11623992664795668,83.33333333333334,21.1,HIGH RISK - No raise in 24+ months
1Crowd,Finance,Mumbai,0.0,1,Seed,2017-02-09,35.6,41.83006535947712,12.5,0.0,16.666666666666664,21.1,HIGH RISK - No raise in 24+ months
Crowdfire (Formerly Justunfollow),,,2500000.0,1,Private Equity,2015-03-09,59.0,3.594771241830074,12.5,0.05811996332397834,83.33333333333334,21.1,HIGH RISK - No raise in 24+ months
Inner Hour,Consumer Internet,Mumbai,450000.0,1,Seed,2017-02-07,35.7,41.666666666666664,12.5,0.010461593398316102,16.666666666666664,21.0,HIGH RISK - No raise in 24+ months
Clodura,Technology,Pune,0.0,1,Seed,2017-02-02,35.8,41.50326797385622,12.5,0.0,16.666666666666664,21.0,HIGH RISK - No raise in 24+ months
Vserv,,,15000000.0,1,Private Equity,2015-03-03,59.2,3.267973856209153,12.5,0.34871977994387005,83.33333333333334,21.0,HIGH RISK - No raise in 24+ months
Mapmygenome,,,1200000.0,1,Private Equity,2015-03-06,59.1,3.4313725490196134,12.5,0.027897582395509605,83.33333333333334,21.0,HIGH RISK - No raise in 24+ months
Localbanya,,,0.0,1,Private Equity,2015-03-10,59.0,3.594771241830074,12.5,0.0,83.33333333333334,21.0,HIGH RISK - No raise in 24+ months
Imanagemyhotel,Technology,Kolkata,0.0,1,Seed,2017-02-06,35.7,41.666666666666664,12.5,0.0,16.666666666666664,21.0,HIGH RISK - No raise in 24+ months
Crownit,Consumer Internet,Gurgaon,0.0,2,Seed,2016-08-26,41.2,32.6797385620915,25.0,0.0,16.666666666666664,21.0,HIGH RISK - No raise in 24+ months
Fabx,eCommerce,Mumbai,68000.0,1,Seed,2017-01-30,35.9,41.33986928104576,12.5,0.0015808630024122111,16.666666666666664,20.9,HIGH RISK - No raise in 24+ months
Cloudrino,Technology,Delhi,22500.0,1,Seed,2017-01-30,35.9,41.33986928104576,12.5,0.0005230796699158051,16.666666666666664,20.9,HIGH RISK - No raise in 24+ months
Customfurnish.Com,,,2500000.0,1,Private Equity,2015-03-05,59.2,3.267973856209153,12.5,0.05811996332397834,83.33333333333334,20.9,HIGH RISK - No raise in 24+ months
Register My Marriage,Consumer Internet,Delhi,0.0,1,Seed,2017-01-31,35.9,41.33986928104576,12.5,0.0,16.666666666666664,20.9,HIGH RISK - No raise in 24+ months
Yolo Health,Consumer Internet,Mumbai,0.0,1,Seed,2017-01-30,35.9,41.33986928104576,12.5,0.0,16.666666666666664,20.9,HIGH RISK - No raise in 24+ months
Maptags,Consumer Internet,Bengaluru,18000.0,1,Seed,2017-01-30,35.9,41.33986928104576,12.5,0.0004184637359326441,16.666666666666664,20.9,HIGH RISK - No raise in 24+ months
Trulymadly.Com,,,5500000.0,1,Private Equity,2015-03-02,59.3,3.1045751633987066,12.5,0.12786391931275234,83.33333333333334,20.9,HIGH RISK - No raise in 24+ months
Intuit Things,Technology,Mumbai,106000.0,1,Seed,2017-01-30,35.9,41.33986928104576,12.5,0.0024642864449366817,16.666666666666664,20.9,HIGH RISK - No raise in 24+ months
Selectjobs,Consumer Internet,Mumbai,0.0,1,Seed,2017-01-24,36.1,41.01307189542484,12.5,0.0,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
Kochi Post,Consumer Internet,Kochi,0.0,1,Seed,2017-01-26,36.1,41.01307189542484,12.5,0.0,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
Smarthi,Technology,Pune,0.0,1,Seed,2017-01-23,36.2,40.849673202614376,12.5,0.0,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
Smartairtrip.Com,,,10000000.0,1,Private Equity,2015-02-23,59.5,2.7777777777777857,12.5,0.23247985329591336,83.33333333333334,20.8,HIGH RISK - No raise in 24+ months
Messagif,Consumer Internet,Delhi,50000.0,1,Seed,2017-01-22,36.2,40.849673202614376,12.5,0.0011623992664795669,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
Chippersage,Technology,Bengaluru,0.0,1,Seed,2017-01-23,36.2,40.849673202614376,12.5,0.0,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
Trip38,,,1000000.0,1,Private Equity,2015-02-23,59.5,2.7777777777777857,12.5,0.02324798532959134,83.33333333333334,20.8,HIGH RISK - No raise in 24+ months
Cron Systems,Technology,Delhi,0.0,1,Seed,2017-01-23,36.2,40.849673202614376,12.5,0.0,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
Buttercups,ECommerce,Bengaluru,0.0,2,Seed,2016-08-15,41.5,32.189542483660134,25.0,0.0,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
99Perhour,Consumer Internet,Chennai,300000.0,1,Seed,2017-01-26,36.1,41.01307189542484,12.5,0.006974395598877401,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
Wishberry,Consumer Internet,Mumbai,650000.0,1,Seed,2017-01-25,36.1,41.01307189542484,12.5,0.01511119046423437,16.666666666666664,20.8,HIGH RISK - No raise in 24+ months
Pparke,Consumer Internet,Bengaluru,0.0,1,Seed,2017-01-19,36.3,40.68627450980393,12.5,0.0,16.666666666666664,20.7,HIGH RISK - No raise in 24+ months
Ethosh,Technology,Pune,0.0,1,Seed,2017-01-20,36.3,40.68627450980393,12.5,0.0,16.666666666666664,20.7,HIGH RISK - No raise in 24+ months
Itzcash,,,16500000.0,1,Private Equity,2015-02-13,59.8,2.2875816993464184,12.5,0.38359175793825706,83.33333333333334,20.7,HIGH RISK - No raise in 24+ months
Kratikal,Technology,Delhi,0.0,1,Seed,2017-01-18,36.3,40.68627450980393,12.5,0.0,16.666666666666664,20.7,HIGH RISK - No raise in 24+ months
Newsinshorts,,,4150000.0,1,Private Equity,2015-02-16,59.7,2.4509803921568647,12.5,0.09647913911780405,83.33333333333334,20.7,HIGH RISK - No raise in 24+ months
Vahdam Teas,eCommerce,Delhi,650000.0,1,Seed,2017-01-18,36.3,40.68627450980393,12.5,0.01511119046423437,16.666666666666664,20.7,HIGH RISK - No raise in 24+ months
Itraveller.Com,,,1000000.0,1,Private Equity,2015-02-16,59.7,2.4509803921568647,12.5,0.02324798532959134,83.33333333333334,20.7,HIGH RISK - No raise in 24+ months
Native Special,eCommerce,Karur,0.0,1,Seed,2017-01-19,36.3,40.68627450980393,12.5,0.0,16.666666666666664,20.7,HIGH RISK - No raise in 24+ months
Direct Create,eCommerce,Gurgaon,0.0,1,Seed,2017-01-18,36.3,40.68627450980393,12.5,0.0,16.666666666666664,20.7,HIGH RISK - No raise in 24+ months
Oyo,Consumer Internet,Delhi,433962000.0,1,Series A,2016-04-11,45.7,25.32679738562092,12.5,10.088742209600115,33.33333333333333,20.7,HIGH RISK - No raise in 24+ months
Wooplr.Com,,,5000000.0,1,Private Equity,2015-02-18,59.7,2.4509803921568647,12.5,0.11623992664795668,83.33333333333334,20.7,HIGH RISK - No raise in 24+ months
Faaso\\Xe2\\X80\\X99S,,,20000000.0,1,Private Equity,2015-02-09,60.0,1.9607843137254974,12.5,0.4649597065918267,83.33333333333334,20.6,HIGH RISK - No raise in 24+ months
Paisawapas,Consumer Internet,Bengaluru,0.0,1,Seed,2017-01-13,36.5,40.35947712418301,12.5,0.0,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Oi Media,Technology,Delhi,0.0,1,Seed,2017-01-16,36.4,40.52287581699346,12.5,0.0,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Hoopy,Consumer Internet,Gwalior,500000.0,1,Seed,2017-01-17,36.4,40.52287581699346,12.5,0.01162399266479567,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Ezytruk,Consumer Internet,Bengaluru,147000.0,1,Seed,2017-01-17,36.4,40.52287581699346,12.5,0.0034174538434499266,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Manthan,,,60000000.0,1,Private Equity,2015-02-03,60.2,1.6339869281045765,12.5,1.3948791197754802,83.33333333333334,20.6,HIGH RISK - No raise in 24+ months
Hipcouch,Consumer Internet,Mumbai,700000.0,1,Seed,2017-01-16,36.4,40.52287581699346,12.5,0.016273589730713935,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Ketchupp,Consumer Internet,Delhi,441000.0,1,Seed,2017-01-17,36.4,40.52287581699346,12.5,0.01025236153034978,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Iservice,Consumer Internet,Bengaluru,440000.0,1,Seed,2017-01-13,36.5,40.35947712418301,12.5,0.010229113545020188,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Petoo,Consumer Internet,Bengaluru,1500000.0,2,Seed,2016-08-04,41.9,31.535947712418306,25.0,0.03487197799438701,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Newshunt,,,40000000.0,1,Private Equity,2015-02-06,60.1,1.797385620915037,12.5,0.9299194131836535,83.33333333333334,20.6,HIGH RISK - No raise in 24+ months
Leadburg,Consumer Internet,Bengaluru,0.0,1,Seed,2017-01-16,36.4,40.52287581699346,12.5,0.0,16.666666666666664,20.6,HIGH RISK - No raise in 24+ months
Cartrade.Com,,,0.0,1,Private Equity,2015-02-10,59.9,2.124183006535958,12.5,0.0,83.33333333333334,20.5,HIGH RISK - No raise in 24+ months
Driveskool,Consumer Internet,Bengaluru,0.0,1,Seed,2017-01-10,36.6,40.19607843137255,12.5,0.0,16.666666666666664,20.5,HIGH RISK - No raise in 24+ months
Mynoticeperiod,,,3000000.0,1,Private Equity,2015-02-09,60.0,1.9607843137254974,12.5,0.06974395598877402,83.33333333333334,20.5,HIGH RISK - No raise in 24+ months
Culture Machine,,,18000000.0,1,Private Equity,2015-02-05,60.1,1.797385620915037,12.5,0.4184637359326441,83.33333333333334,20.5,HIGH RISK - No raise in 24+ months
Instaoffice,Consumer Internet,Gurgaon,0.0,1,Seed,2017-01-11,36.6,40.19607843137255,12.5,0.0,16.666666666666664,20.5,HIGH RISK - No raise in 24+ months
99Games,Technology,Udupi,0.0,1,Seed,2017-01-02,36.9,39.70588235294118,12.5,0.0,16.666666666666664,20.4,HIGH RISK - No raise in 24+ months
Antuit,,,56000000.0,1,Private Equity,2015-01-22,60.6,0.9803921568627487,12.5,1.3018871784571149,83.33333333333334,20.4,HIGH RISK - No raise in 24+ months
Vow Car Clinic,Consumer Internet,Gurgaon,0.0,1,Seed,2017-01-03,36.8,39.869281045751634,12.5,0.0,16.666666666666664,20.4,HIGH RISK - No raise in 24+ months
Learntron,Technology,Chennai,0.0,1,Seed,2017-01-04,36.8,39.869281045751634,12.5,0.0,16.666666666666664,20.4,HIGH RISK - No raise in 24+ months
Tempogo,Technology,Panaji,825000.0,1,Seed,2017-01-03,36.8,39.869281045751634,12.5,0.01917958789691285,16.666666666666664,20.4,HIGH RISK - No raise in 24+ months
Gofynd,ecommerce,Mumbai,0.0,1,Seed,2017-01-03,36.8,39.869281045751634,12.5,0.0,16.666666666666664,20.4,HIGH RISK - No raise in 24+ months
Printvenue,,,4500000.0,1,Private Equity,2015-01-29,60.3,1.4705882352941302,12.5,0.10461593398316102,83.33333333333334,20.3,HIGH RISK - No raise in 24+ months
Grabhouse.Com,,,2500000.0,1,Private Equity,2015-01-28,60.4,1.3071895424836697,12.5,0.05811996332397834,83.33333333333334,20.3,HIGH RISK - No raise in 24+ months
Simplotel,,,0.0,1,Private Equity,2015-01-30,60.3,1.4705882352941302,12.5,0.0,83.33333333333334,20.3,HIGH RISK - No raise in 24+ months
Rategain,,,50000000.0,1,Private Equity,2015-01-14,60.8,0.653594771241842,12.5,1.162399266479567,83.33333333333334,20.3,HIGH RISK - No raise in 24+ months
Applop,Consumer Internet,Gurgaon,350000.0,2,Seed,2016-07-19,42.4,30.718954248366018,25.0,0.008136794865356968,16.666666666666664,20.3,HIGH RISK - No raise in 24+ months
Justbooks,Consumer Internet,Bengaluru,0.0,1,Seed,2016-12-29,37.0,39.54248366013072,12.5,0.0,16.666666666666664,20.3,HIGH RISK - No raise in 24+ months
Graphene,,,825000.0,1,Private Equity,2015-01-29,60.3,1.4705882352941302,12.5,0.01917958789691285,83.33333333333334,20.3,HIGH RISK - No raise in 24+ months
Caratlane.Com,,,31000000.0,1,Private Equity,2015-01-22,60.6,0.9803921568627487,12.5,0.7206875452173315,83.33333333333334,20.3,HIGH RISK - No raise in 24+ months
Cityfurnish,Consumer Internet,Gurgaon,0.0,2,Seed,2016-07-13,42.6,30.392156862745097,25.0,0.0,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Thrill App,,,1000000.0,1,Private Equity,2015-01-25,60.5,1.1437908496732092,12.5,0.02324798532959134,83.33333333333334,20.2,HIGH RISK - No raise in 24+ months
Satvacart,eCommerce,Delhi,1800000.0,2,Seed,2016-07-15,42.6,30.392156862745097,25.0,0.04184637359326441,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Mcaffeine,eCommerce,Bengaluru,300000.0,1,Seed,2016-12-22,37.2,39.2156862745098,12.5,0.006974395598877401,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Myadvo,Consumer Internet,Delhi,0.0,1,Seed,2016-12-23,37.2,39.2156862745098,12.5,0.0,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Asocon,Technology,Noida,0.0,1,Seed,2016-12-23,37.2,39.2156862745098,12.5,0.0,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Dekkho,Consumer Internet,Mumbai,1200000.0,1,Seed,2016-12-26,37.1,39.37908496732027,12.5,0.027897582395509605,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Twigly,Consumer Internet,Gurgaon,800000.0,2,Seed,2016-07-13,42.6,30.392156862745097,25.0,0.01859838826367307,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Pandorum Technologies,Technology,Bengaluru,0.0,1,Seed,2016-12-26,37.1,39.37908496732027,12.5,0.0,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Lexcomply,Consumer Internet,Delhi,0.0,1,Seed,2016-12-23,37.2,39.2156862745098,12.5,0.0,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Mindler,Consumer Internet,Delhi,324000.0,1,Seed,2016-12-22,37.2,39.2156862745098,12.5,0.007532347246787594,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
The Postbox,eCommerce,Chennai,0.0,1,Seed,2016-12-26,37.1,39.37908496732027,12.5,0.0,16.666666666666664,20.2,HIGH RISK - No raise in 24+ months
Impartus,,,0.0,1,Private Equity,2015-01-24,60.5,1.1437908496732092,12.5,0.0,83.33333333333334,20.2,HIGH RISK - No raise in 24+ months
The Bluebook,Consumer Internet,Bengaluru,500000.0,1,Seed,2016-12-21,37.3,39.05228758169935,12.5,0.01162399266479567,16.666666666666664,20.1,HIGH RISK - No raise in 24+ months
Englishleap.Com,,,0.0,1,Private Equity,2015-01-22,60.6,0.9803921568627487,12.5,0.0,83.33333333333334,20.1,HIGH RISK - No raise in 24+ months
Stitchwood,eCommerce,Mumbai,595000.0,2,Seed,2016-07-04,42.9,29.90196078431373,25.0,0.013832551271106847,16.666666666666664,20.1,HIGH RISK - No raise in 24+ months
Vegetall,eCommerce,Chennai,162000.0,1,Seed,2016-12-21,37.3,39.05228758169935,12.5,0.003766173623393797,16.666666666666664,20.1,HIGH RISK - No raise in 24+ months
Vivocarat,eCommerce,Mumbai,50000.0,1,Seed,2016-12-20,37.3,39.05228758169935,12.5,0.0011623992664795669,16.666666666666664,20.1,HIGH RISK - No raise in 24+ months
Tiyo,Consumer Internet,Kolkata,0.0,1,Seed,2016-12-20,37.3,39.05228758169935,12.5,0.0,16.666666666666664,20.1,HIGH RISK - No raise in 24+ months
Fresh Food Concepts,Food & Beverage,Delhi,2000000.0,1,Seed,2016-12-12,37.6,38.56209150326797,12.5,0.04649597065918268,16.666666666666664,20.0,HIGH RISK - No raise in 24+ months
Ten3T Health,Technology,Bengaluru,0.0,1,Seed,2016-12-14,37.5,38.72549019607844,12.5,0.0,16.666666666666664,20.0,HIGH RISK - No raise in 24+ months
Trading Bells,Consumer Internet,Indore,297000.0,1,Seed,2016-12-14,37.5,38.72549019607844,12.5,0.006904651642888627,16.666666666666664,20.0,HIGH RISK - No raise in 24+ months
Rupaiya Exchange,Consumer Internet,Delhi,200000.0,1,Seed,2016-12-12,37.6,38.56209150326797,12.5,0.0046495970659182675,16.666666666666664,20.0,HIGH RISK - No raise in 24+ months
Verayu,,,0.0,1,Private Equity,2015-01-12,60.9,0.49019607843138147,12.5,0.0,83.33333333333334,20.0,HIGH RISK - No raise in 24+ months
Gocomet,Logistics,Mumbai,0.0,1,Seed,2016-12-13,37.5,38.72549019607844,12.5,0.0,16.666666666666664,20.0,HIGH RISK - No raise in 24+ months
Serv\\Xe2\\X80\\X99D,Consumer Internet,Pune,100000.0,1,Seed,2016-12-15,37.5,38.72549019607844,12.5,0.0023247985329591337,16.666666666666664,20.0,HIGH RISK - No raise in 24+ months
Qacco,Consumer Internet,Gurgaon,150000.0,1,Seed,2016-12-14,37.5,38.72549019607844,12.5,0.0034871977994387006,16.666666666666664,20.0,HIGH RISK - No raise in 24+ months
Vehico,Technology,Bengaluru,0.0,1,Seed,2016-12-07,37.7,38.39869281045751,12.5,0.0,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
Lookatme,Consumer Internet,Singapore,0.0,1,Seed,2016-12-07,37.7,38.39869281045751,12.5,0.0,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
Commonfloor,,,5000000.0,1,Private Equity,2015-01-07,61.1,0.1633986928104605,12.5,0.11623992664795668,83.33333333333334,19.9,HIGH RISK - No raise in 24+ months
Tailslife,Consumer Internet,Bengaluru,0.0,1,Seed,2016-12-07,37.7,38.39869281045751,12.5,0.0,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
Sokrati,,,0.0,1,Private Equity,2015-01-09,61.0,0.326797385620921,12.5,0.0,83.33333333333334,19.9,HIGH RISK - No raise in 24+ months
Gomechanic,Consumer Internet,Gurgaon,250000.0,1,Seed,2016-12-08,37.7,38.39869281045751,12.5,0.005811996332397835,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
Yourdost,Consumer Internet,Bengaluru,1600000.0,2,Seed,2016-06-27,43.2,29.411764705882348,25.0,0.03719677652734614,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
Netree,eCommerce,Delhi,0.0,1,Seed,2016-12-07,37.7,38.39869281045751,12.5,0.0,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
Neuroequilibrium,Technology,Jaipur,250000.0,1,Seed,2016-12-09,37.7,38.39869281045751,12.5,0.005811996332397835,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
Wealthapp,Consumer Internet,Bengaluru,440000.0,1,Seed,2016-12-07,37.7,38.39869281045751,12.5,0.010229113545020188,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
Wittyparot,Technology,Bengaluru,450000.0,1,Seed,2016-12-09,37.7,38.39869281045751,12.5,0.010461593398316102,16.666666666666664,19.9,HIGH RISK - No raise in 24+ months
#Fame,,,10000000.0,1,Private Equity,2015-01-05,61.1,0.1633986928104605,12.5,0.23247985329591336,83.33333333333334,19.9,HIGH RISK - No raise in 24+ months
Numbermall,,,10000000.0,1,Private Equity,2015-01-06,61.1,0.1633986928104605,12.5,0.23247985329591336,83.33333333333334,19.9,HIGH RISK - No raise in 24+ months
Mr Hot Foods,Consumer Internet,Indore,0.0,1,Seed,2016-12-05,37.8,38.235294117647065,12.5,0.0,16.666666666666664,19.8,HIGH RISK - No raise in 24+ months
